account_id,city,state,bfpo_no,postcode,country,total_gifts_amount,last_gift_date,gifts_past_18m
001PY00000ffPOxYAM,Valley Cottage,NY,,,United States,25.0,2024-04-22,1.0
001PY00000ffPYzYAM,Stone Ridge,NY,,,United States,10.0,2023-12-13,0.0
001PY00000ffPZ0YAM,Kingston,NY,,,United States,25.0,2023-12-13,0.0
001PY00000ffPZ4YAM,,,,,United States,10.0,2023-12-13,0.0
001PY00000ffPZ6YAM,Kingston,NY,,,United States,20.0,2023-12-13,0.0
001PY00000ffPcLYAU,Kingston,NY,,,United States,10.0,2023-12-13,0.0
001PY00000ffPcMYAU,New Paltz,NY,,,United States,20.0,2023-12-13,0.0
001PY00000ffPcrYAE,New York,NY,,,United States,181.35,2023-02-03,0.0
001PY00000ffPd3YAE,,,,,United States,100.0,2023-02-06,0.0
001PY00000ffPdFYAU,,RI,,,United States,50.0,2023-02-06,0.0
001PY00000ffPdJYAU,,,,,United States,20.0,2023-11-09,0.0
001PY00000ffPdKYAU,,,,,United States,10.0,2023-11-09,0.0
001PY00000ffPdNYAU,New York,NY,,,United States,50.0,2023-11-13,0.0
001PY00000ffPdRYAU,New City,NY,,,United States,15.45,2025-07-03,1.0
001PY00000ffPdSYAU,Brooklyn,NY,,,United States,50.0,2023-11-14,0.0
001PY00000ffPdUYAU,Valatie,NY,,,United States,250.0,2023-11-14,0.0
001PY00000ffPdXYAU,Tarrytown,NY,,,United States,35.0,2023-11-15,0.0
001PY00000ffPdfYAE,Latham,NY,,,United States,100.0,2023-11-17,0.0
001PY00000ffPdgYAE,Fort Edward,NY,,,United States,125.0,2024-05-28,1.0
001PY00000ffPdjYAE,Craryville,NY,,,United States,2078.14,2024-12-24,1.0
001PY00000ffPdkYAE,Kingston,NY,,,United States,230.0,2025-09-18,17.0
001PY00000ffPdmYAE,Brooklyn,NY,,,United States,100.0,2023-11-19,0.0
001PY00000ffPdsYAE,Warwick,NY,,,United States,130.0,2024-09-05,6.0
001PY00000ffPdxYAE,Saugerties,NY,,,United States,36.58,2023-11-22,0.0
001PY00000ffPe0YAE,New Hamburg,NY,,,United States,50.0,2024-08-18,1.0
001PY00000ffPe2YAE,Albany,NY,,,United States,100.0,2023-11-25,0.0
001PY00000ffPe4YAE,Dover,NH,,,United States,25.0,2023-11-26,0.0
001PY00000ffPe7YAE,South Salem,NY,,,United States,90.0,2025-10-08,3.0
001PY00000ffPeCYAU,Seattle,WA,,,United States,50.0,2023-11-28,0.0
001PY00000ffPeEYAU,New York,NY,,,United States,175.0,2023-02-03,0.0
001PY00000ffPeGYAU,Poughkeepsie,NY,,,United States,250.0,2023-11-29,0.0
001PY00000ffPeLYAU,Seattle,WA,,,United States,50.0,2023-12-03,0.0
001PY00000ffPeQYAU,South Orange,NJ,,,United States,36.0,2023-12-04,0.0
001PY00000ffPeVYAU,Hartsdale,NY,,,United States,50.0,2023-12-06,0.0
001PY00000ffPeaYAE,Dobbs Ferry,NY,,,United States,110.0,2023-12-10,0.0
001PY00000ffPecYAE,Potsdam,NY,,,United States,50.0,2023-12-11,0.0
001PY00000ffPekYAE,Shelter Island Heights,NY,,,United States,2000.0,2023-12-13,0.0
001PY00000ffPemYAE,Valatie,NY,,,United States,400.0,2023-12-13,0.0
001PY00000ffPepYAE,,,,,United States,150.0,2023-12-14,0.0
001PY00000ffPeuYAE,,,,,United States,1200.0,2023-12-18,0.0
001PY00000ffPewYAE,East Elmhurst,NY,,,United States,100.0,2025-06-30,2.0
001PY00000ffPexYAE,Roanoke,VA,,,United States,50.0,2023-12-18,0.0
001PY00000ffPeyYAE,Northport,NY,,,United States,203.94,2025-08-18,1.0
001PY00000ffPezYAE,East Greenbush,NY,,,United States,550.0,2025-02-27,3.0
001PY00000ffPf0YAE,Altamont,NY,,,United States,50.0,2024-12-03,1.0
001PY00000ffPf8YAE,Schenectady,NY,,,United States,1000.0,2024-12-17,1.0
001PY00000ffPfCYAU,Sleepy Hollow,NY,,,United States,1000.0,2024-12-06,1.0
001PY00000ffPjMYAU,Wallkill,NY,,,United States,20.0,2023-03-31,0.0
001PY00000ffPjQYAU,Delhi,NY,,,United States,110.0,2024-04-17,1.0
001PY00000ffPjTYAU,Saugerties,NY,,,United States,15.0,2025-04-22,2.0
001PY00000ffPjaYAE,New York,NY,,,United States,6.0,2023-04-07,0.0
001PY00000ffPjbYAE,Tarrytown,NY,,,United States,1500.0,2024-12-30,1.0
001PY00000ffPjlYAE,Stamford,CT,,,United States,15.0,2024-02-28,0.0
001PY00000ffPjuYAE,Saugerties,NY,,,United States,280.0,2024-09-30,6.0
001PY00000ffPjzYAE,New York,NY,,,United States,35.0,2024-03-30,0.0
001PY00000ffPpgYAE,Tulsa,OK,,,United States,50.0,2024-03-05,0.0
001PY00000ffPphYAE,Pine Bush,NY,,,United States,150.0,2024-08-01,1.0
001PY00000ffPpoYAE,Sound Beach,NY,,,United States,40.0,2024-03-08,0.0
001PY00000ffPppYAE,Weldon Spring,MO,,,United States,330.0,2025-04-08,13.0
001PY00000ffPpyYAE,Union Beach,NJ,,,United States,70.0,2024-08-22,1.0
001PY00000ffPq1YAE,Brooklyn,NY,,,United States,145.0,2025-05-27,1.0
001PY00000ffPq4YAE,West Fulton,NY,,,United States,10.0,2024-03-12,0.0
001PY00000ffPq7YAE,West Orange,NJ,,,United States,10.0,2024-04-20,1.0
001PY00000ffPqEYAU,Whitestone,NY,,,United States,620.0,2024-04-30,1.0
001PY00000ffPqIYAU,New York,NY,,,United States,100.0,2024-03-16,0.0
001PY00000ffPqMYAU,Livingston,MT,,,United States,50.0,2023-12-31,0.0
001PY00000ffPqPYAU,Hoboken,NJ,,,United States,400.0,2025-04-14,2.0
001PY00000ffPqgYAE,Sleepy Hollow,NY,,,United States,35.0,2024-12-28,1.0
001PY00000ffPqkYAE,Fort Edward,NY,,,United States,500.0,2024-11-26,1.0
001PY00000ffPqpYAE,New York,NY,,,United States,40.0,2024-03-19,0.0
001PY00000ffPshYAE,Tolland,CT,,,United States,100.0,2024-03-26,0.0
001PY00000ffPsnYAE,Santa Maria,CA,,,United States,10.0,2024-03-27,0.0
001PY00000ffPspYAE,Orlando,FL,,,United States,25.0,2024-03-27,0.0
001PY00000ffPssYAE,Thornwood,NY,,,United States,17.5,2025-05-15,1.0
001PY00000ffPstYAE,,NY,,,United States,25.0,2025-04-22,1.0
001PY00000ffPsuYAE,Sleepy Hollow,NY,,,United States,185.0,2025-06-09,3.0
001PY00000ffPt2YAE,Briarcliff Manor,NY,,,United States,50.0,2024-03-30,0.0
001PY00000ffPtCYAU,Jersey City,NJ,,,United States,100.0,2024-05-15,1.0
001PY00000ffPtaYAE,New York,NY,,,United States,35.0,2023-12-31,0.0
001PY00000ffPtmYAE,New Paltz,NY,,,United States,250.0,2024-12-04,2.0
001PY00000ffQ5qYAE,,,,,United States,259.38,2024-12-04,1.0
001PY00000ffQ6lYAE,,,,,United States,367.5,2024-06-21,1.0
001PY00000ffQ6vYAE,Ossining,NY,,,United States,100.0,2024-04-01,1.0
001PY00000ffQ6zYAE,New York,NY,,,United States,150.0,2024-04-01,1.0
001PY00000ffQ7FYAU,Somers,NY,,,United States,100.0,2024-04-02,1.0
001PY00000ffQ7KYAU,Fairfield,CT,,,United States,1000.0,2024-04-02,1.0
001PY00000ffQ7LYAU,New York,NY,,,United States,1750.0,2024-04-02,2.0
001PY00000ffQ7NYAU,New York,NY,,,United States,1000.0,2024-04-03,1.0
001PY00000ffQ7VYAU,New York,NY,,,United States,100.0,2024-04-04,1.0
001PY00000ffQ7YYAU,Akron,OH,,,United States,200.0,2025-05-27,2.0
001PY00000ffQ7ZYAU,New York,NY,,,United States,2500.0,2024-07-06,5.0
001PY00000ffQ7bYAE,Union City,NJ,,,United States,100.0,2024-04-07,1.0
001PY00000ffQ7eYAE,Valley Cottage,NY,,,United States,40.0,2024-05-06,1.0
001PY00000ffQ82YAE,Raleigh,NC,,,United States,1000.0,2024-04-12,1.0
001PY00000ffQ83YAE,Baldwinsville,NY,,,United States,303.0,2025-07-17,2.0
001PY00000ffQ86YAE,,NY,,,United States,115.5,2024-06-14,1.0
001PY00000ffQ8GYAU,Mesa,AZ,,,United States,50.0,2024-04-19,1.0
001PY00000ffQ8PYAU,Brookfield,CT,,,United States,25.0,2024-04-22,1.0
001PY00000ffQ8QYAU,Cortlandt Manor,NY,,,United States,40.0,2024-04-22,2.0
001PY00000ffQ8SYAU,Allentown,PA,,,United States,10.0,2024-04-22,1.0
001PY00000ffQ8TYAU,Ossining,NY,,,United States,2.0,2024-04-22,1.0
001PY00000ffQ8UYAU,,,,,United States,5.0,2024-04-22,1.0
001PY00000ffQ8VYAU,Ossining,NY,,,United States,25.0,2024-04-22,1.0
001PY00000ffQ8WYAU,Ossining,NY,,,United States,20.0,2024-04-22,1.0
001PY00000ffQBqYAM,Ossining,NY,,,United States,1.0,2024-04-22,1.0
001PY00000ffQBrYAM,Ossining,NY,,,United States,113.0,2025-09-07,2.0
001PY00000ffQBsYAM,Ossining,NY,,,United States,5.0,2024-04-22,1.0
001PY00000ffQBtYAM,Ossining,NY,,,United States,1.0,2024-04-22,1.0
001PY00000ffQBuYAM,Hawthorne,NY,,,United States,4.0,2024-04-22,1.0
001PY00000ffQBwYAM,Clearwater,FL,,,United States,315.0,2025-09-22,21.0
001PY00000ffQBxYAM,New York,NY,,,United States,200.0,2024-04-22,2.0
001PY00000ffQBzYAM,Millwood,NY,,,United States,52.12,2024-04-23,1.0
001PY00000ffQC0YAM,,,,,United States,15.0,2023-12-19,0.0
001PY00000ffQC1YAM,,,,,United States,5.0,2024-02-09,0.0
001PY00000ffQC2YAM,,,,,United States,6.0,2024-02-09,0.0
001PY00000ffQC3YAM,,,,,United States,10.0,2024-03-21,0.0
001PY00000ffQC8YAM,,,,,United States,30.0,2024-04-20,1.0
001PY00000ffQC9YAM,,,,,United States,100.0,2024-03-21,0.0
001PY00000ffQCAYA2,,,,,United States,96.0,2024-03-21,0.0
001PY00000ffQCBYA2,,,,,United States,30.0,2024-03-21,0.0
001PY00000ffQCKYA2,,NY,,,United States,50.0,2024-11-30,1.0
001PY00000ffQCNYA2,Wurtsboro,NY,,,United States,60.0,2024-09-12,2.0
001PY00000ffQCOYA2,Canandaigua,NY,,,United States,100.0,2024-04-27,1.0
001PY00000ffQCUYA2,Little Neck,NY,,,United States,15.0,2024-10-22,1.0
001PY00000ffQCdYAM,Goldens Bridge,NY,,,United States,130.75,2025-09-07,4.0
001PY00000ffQCfYAM,Croton,NY,,,United States,20.0,2024-04-30,1.0
001PY00000ffQChYAM,Pelham,NY,,,United States,75.0,2024-04-30,1.0
001PY00000ffQCpYAM,Croton,NY,,,United States,85.0,2024-11-24,2.0
001PY00000ffQCxYAM,Briarcliff Manor,NY,,,United States,50.0,2024-05-03,1.0
001PY00000ffQCzYAM,Cold Spring,NY,,,United States,100.0,2024-05-04,1.0
001PY00000ffQD3YAM,New York,NY,,,United States,560.0,2025-10-11,16.0
001PY00000ffQDGYA2,Union City,NJ,,,United States,110.0,2024-06-17,1.0
001PY00000ffQDHYA2,Woodside,CA,,,United States,10000.0,2025-10-14,2.0
001PY00000ffQDNYA2,New York,NY,,,United States,40.0,2024-05-06,1.0
001PY00000ffQDQYA2,Cortlandt Manor,NY,,,United States,88.7,2025-02-01,1.0
001PY00000ffQDTYA2,Jupiter,FL,,,United States,40.0,2024-05-07,1.0
001PY00000ffQDWYA2,Pelham,NY,,,United States,132.4,2025-05-06,3.0
001PY00000ffQDYYA2,Nyack,NY,,,United States,278.75,2025-10-09,4.0
001PY00000ffQDdYAM,Woodstock,NY,,,United States,115.0,2024-05-11,1.0
001PY00000ffQDfYAM,Caldwell,NJ,,,United States,50.0,2024-05-12,1.0
001PY00000ffQDhYAM,Brooklyn,NY,,,United States,5.0,2024-05-13,1.0
001PY00000ffQDlYAM,,,,,United States,80.0,2024-05-15,1.0
001PY00000ffQDmYAM,New York,NY,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDnYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDoYAM,,,,,United States,80.0,2025-05-15,2.0
001PY00000ffQDpYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDqYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDrYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDsYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDuYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDvYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDwYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQDxYAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQE3YAM,,NY,,,United States,40.0,2025-05-15,1.0
001PY00000ffQE8YAM,,NY,,,United States,40.0,2024-05-14,1.0
001PY00000ffQE9YAM,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEAYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEBYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQECYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEDYA2,,,,,United States,81.2,2025-05-12,2.0
001PY00000ffQEEYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEFYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEGYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEHYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEIYA2,,,,,United States,80.0,2025-05-13,2.0
001PY00000ffQEJYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEKYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQELYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEMYA2,,,,,United States,120.0,2025-05-15,2.0
001PY00000ffQENYA2,,,,,United States,80.0,2025-05-20,2.0
001PY00000ffQEOYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEPYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQEQYA2,,,,,United States,40.0,2024-05-15,1.0
001PY00000ffQERYA2,,,,,United States,80.0,2025-05-15,2.0
001PY00000ffQESYA2,Bridgehampton,NY,,,United States,250.0,2024-05-15,1.0
001PY00000ffQETYA2,Cliffside Park,NJ,,,United States,145.0,2025-05-20,1.0
001PY00000ffQEYYA2,Lake Oswego,OR,,,United States,35.0,2024-05-17,1.0
001PY00000ffQEeYAM,Tarrytown,NY,,,United States,150.0,2024-05-19,1.0
001PY00000ffQEiYAM,Arlington Heights,IL,,,United States,1000.0,2024-05-20,1.0
001PY00000ffQEkYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQElYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEmYAM,,,,,United States,120.0,2025-05-16,2.0
001PY00000ffQEnYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEoYAM,Brooklyn,NY,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEpYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEqYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEsYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEtYAM,,,,,United States,80.0,2025-05-16,2.0
001PY00000ffQEuYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEvYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQExYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQEyYAM,,,,,United States,81.2,2025-05-12,2.0
001PY00000ffQEzYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQF0YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQN5YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOjYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOkYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOlYAM,,,,,United States,80.0,2024-05-14,1.0
001PY00000ffQOmYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOnYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOoYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOqYAM,,,,,United States,120.0,2025-05-15,2.0
001PY00000ffQOrYAM,,,,,United States,25.0,2024-05-14,1.0
001PY00000ffQOsYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOtYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOuYAM,,,,,United States,80.0,2025-05-16,2.0
001PY00000ffQOvYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOwYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQOxYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQP0YAM,,,,,United States,80.0,2025-05-16,2.0
001PY00000ffQP1YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQP2YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQP3YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQP4YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQP6YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQP7YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQP8YAM,New York,NY,,,United States,405.5,2024-06-22,3.0
001PY00000ffQP9YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPAYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPCYA2,,,,,United States,80.0,2024-05-14,1.0
001PY00000ffQPDYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPEYA2,,,,,United States,50.0,2024-05-14,1.0
001PY00000ffQPFYA2,Brooklyn,NY,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPGYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPHYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPJYA2,,,,,United States,80.0,2024-05-14,1.0
001PY00000ffQPKYA2,,,,,United States,80.0,2024-05-14,1.0
001PY00000ffQPLYA2,,,,,United States,20.0,2024-05-14,1.0
001PY00000ffQPMYA2,New York,NY,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPOYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPPYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPQYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPSYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPTYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPUYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPVYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPWYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPXYA2,,,,,United States,80.0,2025-05-15,2.0
001PY00000ffQPYYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPZYA2,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPbYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPcYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPdYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPeYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPfYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPgYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPhYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPiYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPjYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPlYAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQPnYAM,Albany,NY,,,United States,135.0,2024-07-16,2.0
001PY00000ffQQ3YAM,,,,,United States,40.0,2024-05-14,1.0
001PY00000ffQQCYA2,New York,NY,,,United States,5620.0,2025-09-30,4.0
001PY00000ffQQEYA2,Fort Edward,NY,,,United States,50.0,2024-05-31,1.0
001PY00000ffQQHYA2,Cornwall on Hudson,NY,,,United States,21.04,2024-06-02,1.0
001PY00000ffQQJYA2,Old Tappan,NJ,,,United States,25.0,2024-06-03,1.0
001PY00000ffQQNYA2,Vernon,NJ,,,United States,10.0,2024-06-03,1.0
001PY00000ffQQOYA2,Cornwall,NY,,,United States,5.0,2024-06-03,1.0
001PY00000ffQQPYA2,,,,,United States,5.0,2024-06-03,1.0
001PY00000ffQQQYA2,Highland Mills,NY,,,United States,10.0,2024-06-03,1.0
001PY00000ffQQRYA2,,,,,United States,192.76,2025-09-30,26.0
001PY00000ffQQSYA2,Boiceville,NY,,,United States,231.0,2024-06-03,1.0
001PY00000ffQQUYA2,,NY,,,United States,350.0,2025-05-14,1.0
001PY00000ffQQcYAM,Leonia,NJ,,,United States,267.75,2025-05-27,2.0
001PY00000ffQQdYAM,Washington,DC,,,United States,250.0,2024-06-10,1.0
001PY00000ffQQiYAM,Menlo Park,CA,,,United States,500.0,2024-06-07,1.0
001PY00000ffQQjYAM,Port Ewen,NY,,,United States,51.5,2025-05-30,1.0
001PY00000ffQQsYAM,Chelsea,NY,,,United States,175.07,2025-09-08,3.0
001PY00000ffQR5YAM,Nyack,NY,,,United States,103.94,2024-06-15,1.0
001PY00000ffQR6YAM,New York,NY,,,United States,500.0,2024-06-16,1.0
001PY00000ffQR8YAM,Cold Spring,NY,,,United States,115.5,2024-06-17,1.0
001PY00000ffQR9YAM,,,,,United States,1522.5,2024-06-21,2.0
001PY00000ffQRAYA2,Sleepy Hollow,NY,,,United States,731.0,2024-06-22,2.0
001PY00000ffQRNYA2,Valhalla,NY,,,United States,35.0,2024-06-22,1.0
001PY00000ffQXAYA2,Rhinebeck,NY,,,United States,20.0,2024-07-01,1.0
001PY00000ffQXGYA2,,CT,,,United States,362.5,2024-12-03,2.0
001PY00000ffQXHYA2,Mamaroneck,NY,,,United States,1000.0,2024-07-08,1.0
001PY00000ffQXNYA2,East Durham,NY,,,United States,400.0,2025-10-05,16.0
001PY00000ffQXaYAM,Tarrytown,NY,,,,257.5,2025-10-02,1.0
001PY00000ffQXbYAM,San Diego,CA,,,United States,50.0,2024-07-11,1.0
001PY00000ffQXhYAM,New York,NY,,,United States,50.0,2024-09-19,1.0
001PY00000ffQXkYAM,Brooklyn,NY,,,United States,75.0,2024-07-13,1.0
001PY00000ffQXpYAM,,,,,United States,549.0,2025-05-20,2.0
001PY00000ffQXqYAM,,,,,United States,50.0,2024-06-21,1.0
001PY00000ffQXrYAM,Brooklyn,NY,,,United States,551.25,2024-06-22,2.0
001PY00000ffQXsYAM,,,,,United States,250.0,2024-07-17,1.0
001PY00000ffQYMYA2,Ossining,NY,,,United States,26.22,2024-07-22,1.0
001PY00000ffQbfYAE,Yonkers,NY,,,United States,25.0,2024-07-22,1.0
001PY00000ffQbjYAE,Bronx,NY,,,United States,53.0,2025-07-31,1.0
001PY00000ffQbqYAE,New York,NY,,,United States,31.4,2024-07-22,1.0
001PY00000ffQbsYAE,New York,NY,,,United States,250.0,2024-09-17,1.0
001PY00000ffQbvYAE,Union City,NJ,,,United States,595.0,2025-10-21,17.0
001PY00000ffQc2YAE,New Rochelle,NY,,,United States,10.0,2024-07-20,1.0
001PY00000ffQc3YAE,Tarrytown,NY,,,United States,10.0,2024-07-20,1.0
001PY00000ffQc4YAE,Tarrytown,NY,,,United States,20.0,2024-07-22,1.0
001PY00000ffQcAYAU,Mahwah,NJ,,,United States,50.0,2024-07-23,1.0
001PY00000ffQcBYAU,Tarrytown,NY,,,United States,175.0,2024-09-16,2.0
001PY00000ffQcHYAU,Croton on Hudson,NY,,,United States,100.0,2024-08-06,1.0
001PY00000ffQcjYAE,Briarcliff Manor,NY,,,United States,75.75,2025-08-08,2.0
001PY00000ffQcnYAE,,NY,,,United States,5.0,2025-05-16,1.0
001PY00000ffQcpYAE,Fort Collins,CO,,,United States,10.0,2024-07-28,1.0
001PY00000ffQctYAE,Swampscott,MA,,,United States,35.0,2024-07-29,1.0
001PY00000ffQd1YAE,Waitsfield,VT,,,United States,30.0,2024-07-31,1.0
001PY00000ffQdCYAU,Cudahy,WI,,,United States,250.0,2024-08-02,1.0
001PY00000ffQdEYAU,ALBANY,NY,,,United States,35.0,2024-08-03,1.0
001PY00000ffQdJYAU,New York,NY,,,United States,130.0,2024-08-06,1.0
001PY00000ffQdPYAU,Carmel Hamlet,NY,,,United States,50.0,2024-08-05,1.0
001PY00000ffQdUYAU,Yonkers,NY,,,United States,150.0,2025-10-06,15.0
001PY00000ffQkmYAE,Brooklyn,NY,,,United States,520.0,2024-08-19,2.0
001PY00000ffQkqYAE,New York,NY,,,United States,100.0,2024-12-03,2.0
001PY00000ffQkzYAE,Little Falls,NJ,,,United States,250.0,2024-08-08,1.0
001PY00000ffQlBYAU,Copake,NY,,,United States,100.0,2024-08-13,1.0
001PY00000ffQlHYAU,Woodstock,NY,,,United States,150.0,2025-07-14,2.0
001PY00000ffQlIYAU,Hudson,NY,,,United States,194.2,2025-10-16,5.0
001PY00000ffQmzYAE,Highland,NY,,,United States,90.0,2024-08-14,1.0
001PY00000ffQn0YAE,New Paltz,NY,,,United States,285.0,2024-08-14,1.0
001PY00000ffQn7YAE,,NY,,,United States,50.0,2024-11-07,
001PY00000ffQnHYAU,,NY,,,United States,105.0,2025-10-16,15.0
001PY00000ffQnNYAU,New York,NY,,,United States,3.42,2024-08-22,1.0
001PY00000ffQnUYAU,New York,NY,,,United States,260.0,2024-08-22,1.0
001PY00000ffQnZYAU,Hyde Park,NY,,,United States,35.0,2024-08-24,1.0
001PY00000ffQnaYAE,Far Rockaway,NY,,,United States,135.0,2025-04-23,9.0
001PY00000ffQndYAE,New Rochelle,NY,,,United States,100.0,2024-08-23,1.0
001PY00000ffQnmYAE,New York,NY,,,United States,21.04,2024-08-24,1.0
001PY00000ffQnpYAE,Brooklyn,NY,,,United States,36.58,2024-08-24,1.0
001PY00000ffQo5YAE,New York,NY,,,United States,15.85,2024-08-24,1.0
001PY00000ffQo9YAE,Harwinton,CT,,,United States,15.85,2024-08-24,1.0
001PY00000ffQoAYAU,Philo,CA,,,United States,100.0,2024-08-24,1.0
001PY00000ffQoDYAU,Berlin,,,,Germany,52.12,2024-08-25,1.0
001PY00000ffQoEYAU,,,,,United States,32.0,2025-06-20,3.0
001PY00000ffQoFYAU,,,,,United States,100.0,2024-05-20,1.0
001PY00000ffQoGYAU,,NJ,,,United States,15.0,2024-08-24,1.0
001PY00000ffQoKYAU,Catskill,NY,,,United States,60.0,2024-08-26,1.0
001PY00000ffQoLYAU,North Haledon,NJ,,,United States,20.0,2024-08-26,1.0
001PY00000ffQoMYAU,Highland Lakes,NJ,,,United States,20.0,2024-08-26,1.0
001PY00000ffQoNYAU,Lake Hopatcong,NJ,,,United States,20.0,2024-08-26,1.0
001PY00000ffQoOYAU,Point Pleasant,NJ,,,United States,30.0,2024-08-24,1.0
001PY00000ffQoPYAU,Warwick,NY,,,United States,60.0,2024-08-26,1.0
001PY00000ffQoSYAU,,,,,United States,20.0,2024-08-24,1.0
001PY00000ffQoTYAU,,,,,United States,20.0,2024-08-24,1.0
001PY00000ffQoXYAU,Peekskill,NY,,,United States,150.0,2025-09-27,15.0
001PY00000ffQocYAE,,,,,United States,120.0,2025-10-19,12.0
001PY00000ffQshYAE,Wappinger,NY,,,United States,50.0,2025-04-01,1.0
001PY00000ffQt3YAE,White Plains,NY,,,United States,835.0,2025-06-06,2.0
001PY00000ffQtDYAU,New York,NY,,,United States,80.0,2024-11-27,8.0
001PY00000ffQtZYAU,,NY,,,United States,25.0,2024-11-30,1.0
