Account ID        , City                          , County                                   , State         , Country      , Total Gifts (All Time), Last Gift Date, Number of Gifts Past 18 Months, Location                                  , OriginalLocation      , ResolvedCity                  , Latitude  , Longitude   , LocalArea
001PY00000ffKsAYAU, New York City                 ,                                          , New York      , United States,                  26.25, 2022-03-10    ,                            0.0, "New York City, New York"                 , Ny                    , City of New York              , 40.7372329, -73.862477  , 
001PY00000ffKsEYAU, Sea Isle City                 , Cape May                                 , New Jersey    , United States,                 100.0 , 2022-03-15    ,                            0.0, "Sea Isle City, New Jersey"               , Sea Isle City         , Sea Isle City                 , 39.1548404, -74.6897791 , 
001PY00000ffKsGYAU, New York City                 , Brooklyn                                 , New York      , United States,                  25.0 , 2022-03-16    ,                            0.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffKsHYAU, New York City                 , Brooklyn                                 , New York      , United States,                 207.25, 2022-03-17    ,                            0.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffKsIYAU, New York City                 , Brooklyn                                 , New York      , United States,                  36.26, 2022-03-17    ,                            0.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffKsJYAU, New York City                 , Brooklyn                                 , New York      , United States,                 103.62, 2022-03-18    ,                            0.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffKsKYAU, New York City                 , Staten Island                            , New York      , United States,                  20.0 , 2022-03-21    ,                            0.0, "New York City, New York"                 , Staten Island         , City of New York              , 40.5834557, -74.1496048 , 
001PY00000ffKsXYAU, Village of Nyack              , Rockland                                 , New York      , United States,                  55.9 , 2024-05-14    ,                            1.0, "Village of Nyack, New York"              , Nyack                 , Village of Nyack              , 41.091121 , -73.9196794 , 
001PY00000ffKsaYAE, New York City                 , Brooklyn                                 , New York      , United States,                 271.81, 2024-05-01    ,                            2.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffKsbYAE, New York City                 , Brooklyn                                 , New York      , United States,                  51.81, 2022-03-24    ,                            0.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffKscYAE, Village of Brewster           , Putnam                                   , New York      , United States,                  25.0 , 2025-01-31    ,                            1.0, "Village of Brewster, New York"           , Brewster              , Village of Brewster           , 41.3972985, -73.6165288 , 
001PY00000ffKseYAE, Tappan                        , Rockland                                 , New York      , United States,                 300.0 , 2023-08-16    ,                            0.0, "Tappan, New York"                        , Tappan                , Tappan                        , 41.0248325, -73.9504523 , 
001PY00000ffKsfYAE, City of Beacon                , Dutchess                                 , New York      , United States,                  50.9 , 2022-05-03    ,                            0.0, "City of Beacon, New York"                , Beacon                , City of Beacon                , 41.5048402, -73.9695409 , 
001PY00000ffKsiYAE, Town of Yorktown              , Westchester                              , New York      , United States,                  25.0 , 2022-02-11    ,                            0.0, "Town of Yorktown, New York"              , Yorktown Heights      , Town of Yorktown              , 41.270178 , -73.7753539 , 
001PY00000ffKstYAE, Chappaqua                     , Westchester                              , New York      , United States,                 900.0 , 2024-12-11    ,                            1.0, "Chappaqua, New York"                     , Chappaqua             , Chappaqua                     , 41.157284 , -73.7676998 , 
001PY00000ffKsuYAE, Village of Bronxville         , Westchester                              , New York      , United States,                3602.5 , 2025-06-09    ,                            4.0, "Village of Bronxville, New York"         , Bronxville            , Village of Bronxville         , 40.9381544, -73.8320784 , 
001PY00000ffKtBYAU, Village of Cold Spring        , Putnam                                   , New York      , United States,                  52.5 , 2024-06-21    ,                            1.0, "Village of Cold Spring, New York"        , Cold Spring           , Village of Cold Spring        , 41.4200938, -73.9545831 , 
001PY00000ffKtVYAU,                               , Montgomery                               , New York      , United States,                  70.0 , 2024-12-18    ,                            1.0, New York                                  , Montgomery            ,                               , 42.8941269, -74.4099745 , 
001PY00000ffKtXYAU, Town of Germantown            , Columbia                                 , New York      , United States,                  85.0 , 2024-12-20    ,                            1.0, "Town of Germantown, New York"            , Germantown            , Town of Germantown            , 42.1345339, -73.8917982 , 
001PY00000ffKtdYAE, East Northport                , Suffolk                                  , New York      , United States,                  20.0 , 2025-06-30    ,                            1.0, "East Northport, New York"                , East Northport        , East Northport                , 40.880938 , -73.319453  , 
001PY00000ffKtqYAE, Village of Red Hook           , Dutchess                                 , New York      , United States,                 200.0 , 2023-12-31    ,                            0.0, "Village of Red Hook, New York"           , Red Hook              , Village of Red Hook           , 41.9950884, -73.8755317 , 
001PY00000ffKuAYAU, Town of Hyde Park             , Nassau                                   , New York      , United States,                  35.0 , 2023-06-29    ,                            0.0, "Town of Hyde Park, New York"             , Hyde Park             , Town of Hyde Park             , 41.7841956, -73.9373912 , 
001PY00000ffKuvYAE, Village of Athens             , Greene County                            , New York      , United States,                 330.0 , 2025-09-28    ,                           18.0, "Village of Athens, New York"             , Athens                , Village of Athens             , 42.2603648, -73.8095707 , 
001PY00000ffKzPYAU, Town of Fishkill              , Dutchess                                 , New York      , United States,                 620.0 , 2025-09-21    ,                           18.0, "Town of Fishkill, New York"              , Fishkill              , Town of Fishkill              , 41.5355745, -73.898702  , 
001PY00000ffKzTYAU, Village of Hastings-on-Hudson , Westchester                              , New York      , United States,                  85.0 , 2024-05-02    ,                            1.0, "Village of Hastings-on-Hudson, New York" , Hastings-On-Hudson    , Village of Hastings-on-Hudson , 40.9946622, -73.8785922 , 
001PY00000ffL0RYAU, New York City                 ,                                          , New York      , United States,                 790.0 , 2025-09-28    ,                           18.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffL6NYAU, Village of Croton-on-Hudson   , Westchester                              , New York      , United States,                  35.0 , 2023-04-22    ,                            0.0, "Village of Croton-on-Hudson, New York"   , Croton On Hudson      , Village of Croton-on-Hudson   , 41.2088215, -73.8905175 , 
001PY00000ffL8zYAE, Village of Wappingers Falls   , Dutchess                                 , New York      , United States,                 310.0 , 2025-10-04    ,                           18.0, "Village of Wappingers Falls, New York"   , Wappingers Falls      , Village of Wappingers Falls   , 41.5965635, -73.9112103 , 
001PY00000ffL90YAE, Village of Scarsdale          , Westchester                              , New York      , United States,                  35.0 , 2023-04-22    ,                            0.0, "Village of Scarsdale, New York"          , Scarsdale             , Village of Scarsdale          , 40.9880495, -73.7974133 , 
001PY00000ffL95YAE, Village of Suffern            , Rockland                                 , New York      , United States,                 100.0 , 2023-03-29    ,                            0.0, "Village of Suffern, New York"            , Suffern               , Village of Suffern            , 41.1151372, -74.1493948 , 
001PY00000ffL9TYAU, Town of Stony Point           , Rockland                                 , New York      , United States,                  10.0 , 2023-03-17    ,                            0.0, "Town of Stony Point, New York"           , Stony Point           , Town of Stony Point           , 41.2295386, -73.9870847 , 
001PY00000ffL9UYAU, New York City                 , The Bronx                                , New York      , United States,                  25.0 , 2023-03-17    ,                            0.0, "New York City, New York"                 , Bronx                 , City of New York              , 40.8466508, -73.8785937 , 
001PY00000ffL9VYAU, Village of Croton-on-Hudson   , Westchester                              , New York      , United States,                  35.0 , 2023-03-17    ,                            0.0, "Village of Croton-on-Hudson, New York"   , Croton-On-Hudson      , Village of Croton-on-Hudson   , 41.2088215, -73.8905175 , 
001PY00000ffL9WYAU, Lake Mohegan                  , Westchester                              , New York      , United States,                 135.0 , 2025-04-19    ,                           13.0, "Lake Mohegan, New York"                  , Mohegan Lake          , Lake Mohegan                  , 41.314821 , -73.8461971 , 
001PY00000ffL9XYAU, New York City                 , Queens                                   , New York      , United States,                  35.0 , 2023-03-19    ,                            0.0, "New York City, New York"                 , Middle Village        , City of New York              , 40.7179844, -73.8788075 , 
001PY00000ffL9YYAU, Town of Cornwall              , Orange                                   , New York      , United States,                  50.0 , 2023-03-21    ,                            0.0, "Town of Cornwall, New York"              , Cornwall-On-Hudson    , Town of Cornwall              , 41.4448133, -74.0155219 , 
001PY00000ffL9ZYAU, New York City                 ,                                          , New York      , United States,                  35.0 , 2023-04-12    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffL9aYAE, Village of Argyle             , Washington                               , New York      , United States,                  35.0 , 2023-03-24    ,                            0.0, "Village of Argyle, New York"             , Argyle                , Village of Argyle             , 43.2378488, -73.4912162 , 
001PY00000ffL9bYAE, Town of Haverstraw            , Rockland                                 , New York      , United States,                   5.0 , 2023-03-25    ,                            0.0, "Town of Haverstraw, New York"            , Pomona                , Town of Haverstraw            , 41.189153 , -74.054249  , 
001PY00000ffL9cYAE, Village of Spring Valley      , Rockland                                 , New York      , United States,                  75.0 , 2025-09-16    ,                            2.0, "Village of Spring Valley, New York"      , Spring Valley         , Village of Spring Valley      , 41.1130231, -74.0437839 , 
001PY00000ffL9eYAE, New York City                 , Manhattan                                , New York      , United States,                  20.0 , 2023-03-26    ,                            0.0, "New York City, New York"                 , Astoria               , City of New York              , 40.7720145, -73.9302673 , 
001PY00000ffL9fYAE, City of Watervliet            , Albany                                   , New York      , United States,                  20.0 , 2023-03-27    ,                            0.0, "City of Watervliet, New York"            , Watervliet            , City of Watervliet            , 42.7300784, -73.7012299 , 
001PY00000ffL9sYAE, New York City                 ,                                          , New York      , United States,                  25.0 , 2023-11-28    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffL9uYAE, Village of Ravena             , Albany                                   , New York      , United States,                  20.0 , 2023-04-14    ,                            0.0, "Village of Ravena, New York"             , Ravena                , Village of Ravena             , 42.4684148, -73.8162354 , 
001PY00000ffL9yYAE, Village of Red Hook           , Dutchess                                 , New York      , United States,                  50.0 , 2022-12-31    ,                            0.0, "Village of Red Hook, New York"           , Red Hook              , Village of Red Hook           , 41.9950884, -73.8755317 , 
001PY00000ffLAPYA2, Town of Clifton Park          , Saratoga                                 , New York      , United States,                  35.0 , 2023-11-30    ,                            0.0, "Town of Clifton Park, New York"          , Clifton Park          , Town of Clifton Park          , 42.8631868, -73.7812103 , 
001PY00000ffLAUYA2, City of Peekskill             , Westchester                              , New York      , United States,                  50.0 , 2023-06-27    ,                            0.0, "City of Peekskill, New York"             , Peekskill             , City of Peekskill             , 41.289811 , -73.9204922 , 
001PY00000ffLAVYA2, Village of Sleepy Hollow      , Westchester                              , New York      , United States,                   5.0 , 2023-04-08    ,                            0.0, "Village of Sleepy Hollow, New York"      , Sleepy Hollow         , Village of Sleepy Hollow      , 41.085652 , -73.8584684 , 
001PY00000ffLCIYA2, New York City                 , Brooklyn                                 , New York      , United States,                 100.0 , 2023-02-23    ,                            0.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffLCTYA2, New York City                 , Manhattan                                , New York      , United States,                 200.0 , 2024-02-20    ,                            0.0, "New York City, New York"                 , Amsterdam             , City of Amsterdam             , 42.9362232, -74.1905821 , 
001PY00000ffLCoYAM, New York City                 , The Bronx                                , New York      , United States,                 250.0 , 2024-09-21    ,                            2.0, "New York City, New York"                 , Bronx                 , City of New York              , 40.8466508, -73.8785937 , 
001PY00000ffLCtYAM, Town of East Fishkill         , Dutchess                                 , New York      , United States,                  75.85, 2025-07-21    ,                            3.0, "Town of East Fishkill, New York"         , Hopewell Junction     , Town of East Fishkill         , 41.5810881, -73.8106688 , 
001PY00000ffLCzYAM, City of Beacon                , Dutchess                                 , New York      , United States,                 150.0 , 2024-04-11    ,                            1.0, "City of Beacon, New York"                , Beacon                , City of Beacon                , 41.5048402, -73.9695409 , 
001PY00000ffLDAYA2, Town of Hillsdale             , Columbia                                 , New York      , United States,                  20.0 , 2024-02-20    ,                            0.0, "Town of Hillsdale, New York"             , Hillsdale             , Town of Hillsdale             , 42.1789784, -73.5259511 , 
001PY00000ffLDBYA2, Town of Germantown            , Columbia                                 , New York      , United States,                2000.0 , 2023-12-02    ,                            0.0, "Town of Germantown, New York"            , Germantown            , Town of Germantown            , 42.1345339, -73.8917982 , 
001PY00000ffLDCYA2, New York City                 , The Bronx                                , New York      , United States,                  35.0 , 2023-02-25    ,                            0.0, "New York City, New York"                 , Bronx                 , City of New York              , 40.8466508, -73.8785937 , 
001PY00000ffLDMYA2, New York City                 , Orange                                   , New York      , United States,                  50.0 , 2023-04-14    ,                            0.0, "New York City, New York"                 , Middletown            , City of New York              , 40.8397222, -73.8316667 , 
001PY00000ffLIeYAM, City of Yonkers               , Westchester                              , New York      , United States,                  25.0 , 2023-04-22    ,                            0.0, "City of Yonkers, New York"               , Yonkers               , City of Yonkers               , 40.9312099, -73.8987469 , 
001PY00000ffLIhYAM, Village of Sleepy Hollow      , Westchester                              , New York      , United States,                 170.0 , 2025-03-18    ,                            3.0, "Village of Sleepy Hollow, New York"      , Sleepy Hollow         , Village of Sleepy Hollow      , 41.085652 , -73.8584684 , 
001PY00000ffLIkYAM, Irwin                         , Westmoreland                             , Pennsylvania  , United States,                  70.0 , 2023-02-27    ,                            0.0, "Irwin, Pennsylvania"                     , Irwin                 , Irwin                         , 40.3301738, -79.7093339 , 
001PY00000ffLIvYAM, City of Peekskill             , Westchester                              , New York      , United States,                  35.0 , 2023-02-27    ,                            0.0, "City of Peekskill, New York"             , Peekskill             , City of Peekskill             , 41.289811 , -73.9204922 , 
001PY00000ffLIzYAM, New Orleans                   , Orleans Parish                           , Louisiana     , United States,                  60.0 , 2024-01-10    ,                            0.0, "New Orleans, Louisiana"                  , New Orleans           , New Orleans                   , 29.9559145, -90.0730259 , 
001PY00000ffLJ6YAM, Town of Cornwall              , Orange                                   , New York      , United States,                  25.75, 2025-06-28    ,                            1.0, "Town of Cornwall, New York"              , Mountainville         , Town of Cornwall              , 41.4033452, -74.0780432 , 
001PY00000ffLJVYA2, New York City                 ,                                          , New York      , United States,                  35.0 , 2023-11-28    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffLJcYAM, Town of New Windsor           , Orange                                   , New York      , United States,                  20.0 , 2024-12-09    ,                            1.0, "Town of New Windsor, New York"           , New Windsor           , Town of New Windsor           , 41.4767605, -74.0237519 , 
001PY00000ffLJpYAM, New York City                 ,                                          , New York      , United States,                  50.0 , 2023-03-03    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffLJrYAM, Town of Hyde Park             , Nassau                                   , New York      , United States,                  35.0 , 2023-04-22    ,                            0.0, "Town of Hyde Park, New York"             , Hyde Park             , Town of Hyde Park             , 41.7841956, -73.9373912 , 
001PY00000ffLSLYA2, Town of Wawarsing             , Ulster                                   , New York      , United States,                  15.0 , 2023-09-03    ,                            0.0, "Town of Wawarsing, New York"             , Kerhonkson            , Town of Wawarsing             , 41.769222 , -74.3007553 , 
001PY00000ffLSmYAM, Town of Rhinebeck             , Dutchess                                 , New York      , United States,                  15.54, 2023-05-02    ,                            0.0, "Town of Rhinebeck, New York"             , Rhinebeck             , Town of Rhinebeck             , 41.9267604, -73.912763  , 
001PY00000ffLTgYAM, Village of Nyack              , Rockland                                 , New York      , United States,                 200.0 , 2023-12-31    ,                            0.0, "Village of Nyack, New York"              , Nyack                 , Village of Nyack              , 41.091121 , -73.9196794 , 
001PY00000ffLTkYAM, Town of Putnam Valley         , Putnam                                   , New York      , United States,                  50.0 , 2024-12-04    ,                            1.0, "Town of Putnam Valley, New York"         , Putnam Valley         , Town of Putnam Valley         , 41.3359272, -73.8740252 , 
001PY00000ffLVVYA2, Village of Sleepy Hollow      , Westchester                              , New York      , United States,                 100.0 , 2022-12-31    ,                            0.0, "Village of Sleepy Hollow, New York"      , Sleepy Hollow         , Village of Sleepy Hollow      , 41.085652 , -73.8584684 , 
001PY00000ffLVZYA2, Garrison                      , Putnam                                   , New York      , United States,                  50.0 , 2023-07-20    ,                            0.0, "Garrison, New York"                      , Garrison              , Garrison                      , 41.3839827, -73.945694  , 
001PY00000ffLVpYAM, City of Peekskill             , Westchester                              , New York      , United States,                  25.0 , 2023-03-13    ,                            0.0, "City of Peekskill, New York"             , Peekskill             , City of Peekskill             , 41.289811 , -73.9204922 , 
001PY00000ffLVvYAM, City of Albany                , Albany                                   , New York      , United States,                  50.0 , 2023-05-09    ,                            0.0, "City of Albany, New York"                , Albany                , City of Albany                , 42.6511674, -73.754968  , 
001PY00000ffLWFYA2, City of Albany                , Albany                                   , New York      , United States,                  50.0 , 2023-11-29    ,                            0.0, "City of Albany, New York"                , Albany                , City of Albany                , 42.6511674, -73.754968  , 
001PY00000ffLWrYAM, Town of Patterson             , Putnam                                   , New York      , United States,                  25.0 , 2025-01-17    ,                            1.0, "Town of Patterson, New York"             , Patterson             , Town of Patterson             , 41.513726 , -73.6062323 , 
001PY00000ffLX4YAM, Town of Yorktown              , Westchester                              , New York      , United States,                  10.0 , 2023-11-28    ,                            0.0, "Town of Yorktown, New York"              , Crompond              , Town of Yorktown              , 41.2927825, -73.83828   , 
001PY00000ffLfRYAU, Town of Putnam Valley         , Putnam                                   , New York      , United States,                  35.0 , 2023-09-20    ,                            0.0, "Town of Putnam Valley, New York"         , Putnam Valley         , Town of Putnam Valley         , 41.3359272, -73.8740252 , 
001PY00000ffLgCYAU, Mahopac                       , Putnam                                   , New York      , United States,                  52.12, 2024-12-31    ,                            1.0, "Mahopac, New York"                       , Mahopac               , Mahopac                       , 41.3712985, -73.7390641 , 
001PY00000ffLhmYAE, City of Albany                , Albany                                   , New York      , United States,                  50.0 , 2024-01-22    ,                            0.0, "City of Albany, New York"                , Albany                , City of Albany                , 42.6511674, -73.754968  , 
001PY00000ffLhsYAE, New York City                 , Manhattan                                , New York      , United States,                  25.0 , 2023-04-06    ,                            0.0, "New York City, New York"                 , New City              , New City                      , 41.1509835, -73.9897782 , 
001PY00000ffLlrYAE, City of New Rochelle          , Westchester                              , New York      , United States,                 310.0 , 2025-02-01    ,                            4.0, "City of New Rochelle, New York"          , New Rochelle          , City of New Rochelle          , 40.9115386, -73.7826363 , 
001PY00000ffLm1YAE, Town of Bedford               , Westchester                              , New York      , United States,                 303.0 , 2025-10-01    ,                            2.0, "Town of Bedford, New York"               , Bedford               , Town of Bedford               , 41.2041304, -73.642509  , 
001PY00000ffLm5YAE, New York City                 ,                                          , New York      , United States,                  50.0 , 2024-12-13    ,                            1.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffLm8YAE, Town of Bedford               , Westchester                              , New York      , United States,                  20.0 , 2024-01-08    ,                            0.0, "Town of Bedford, New York"               , Katonah               , Town of Bedford               , 41.2558715, -73.6847453 , 
001PY00000ffLmOYAU, New York City                 , The Bronx                                , New York      , United States,                  50.0 , 2023-09-20    ,                            0.0, "New York City, New York"                 , Bronx                 , City of New York              , 40.8466508, -73.8785937 , 
001PY00000ffLmsYAE, Village of Hastings-on-Hudson , Westchester                              , New York      , United States,                 288.0 , 2025-09-17    ,                           18.0, "Village of Hastings-on-Hudson, New York" , Hastings On Hudson    , Village of Hastings-on-Hudson , 40.9946622, -73.8785922 , 
001PY00000ffLn6YAE, City of Hudson                ,                                          , New York      , United States,                 125.0 , 2025-05-15    ,                            2.0, "City of Hudson, New York"                , Hudson                , City of Hudson                , 42.2528649, -73.790959  , 
001PY00000ffM2NYAU, Town of Pine Plains           , Dutchess                                 , New York      , United States,                 300.0 , 2024-12-30    ,                            1.0, "Town of Pine Plains, New York"           , Pine Plains           , Town of Pine Plains           , 41.9797287, -73.6563091 , 
001PY00000ffM2OYAU, Town of Brookhaven            , Suffolk                                  , New York      , United States,                  20.0 , 2024-12-05    ,                            1.0, "Town of Brookhaven, New York"            , Coram                 , Town of Brookhaven            , 40.8797135, -73.0039964 , 
001PY00000ffM2SYAU, Olivebridge                   , Ulster                                   , New York      , United States,                  25.0 , 2023-04-21    ,                            0.0, "Olivebridge, New York"                   , Olivebridge           , Olivebridge                   , 41.9278705, -74.2154239 , 
001PY00000ffM2XYAU, New York City                 , Brooklyn                                 , New York      , United States,                 100.0 , 2024-12-02    ,                            1.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffM8DYAU, Village of Tarrytown          , Westchester                              , New York      , United States,                 150.0 , 2024-12-31    ,                            1.0, "Village of Tarrytown, New York"          , Tarrytown             , Village of Tarrytown          , 41.0762077, -73.8587461 , 
001PY00000ffM8HYAU, City of Newburgh              , Orange                                   , New York      , United States,                  40.0 , 2024-05-15    ,                            1.0, "City of Newburgh, New York"              , Newburgh              , City of Newburgh              , 41.5000767, -74.0098299 , 
001PY00000ffM95YAE, Village of Sleepy Hollow      , Westchester                              , New York      , United States,                 150.0 , 2024-12-03    ,                            1.0, "Village of Sleepy Hollow, New York"      , Sleepy Hollow         , Village of Sleepy Hollow      , 41.085652 , -73.8584684 , 
001PY00000ffM9DYAU, Village of Cobleskill         , Schoharie                                , New York      , United States,                  95.0 , 2025-05-12    ,                            4.0, "Village of Cobleskill, New York"         , Cobleskill            , Village of Cobleskill         , 42.677853 , -74.4854172 , 
001PY00000ffM9EYAU, Town of Somers                , Westchester                              , New York      , United States,                 253.0 , 2025-10-09    ,                            3.0, "Town of Somers, New York"                , Cortlandt Manor       , Town of Somers                , 41.2815783, -73.7131153 , 
001PY00000ffMINYA2, Town of Catskill              , Greene County                            , New York      , United States,                 560.0 , 2025-10-18    ,                           19.0, "Town of Catskill, New York"              , Catskill              , Town of Catskill              , 42.2173102, -73.8645734 , 
001PY00000ffMIrYAM, City of Peekskill             , Westchester                              , New York      , United States,                  36.58, 2024-11-25    ,                            1.0, "City of Peekskill, New York"             , Peekskill             , City of Peekskill             , 41.289811 , -73.9204922 , 
001PY00000ffMJXYA2, Village of Tarrytown          , Westchester                              , New York      , United States,                 240.0 , 2025-09-24    ,                           17.0, "Village of Tarrytown, New York"          , Tarrytown             , Village of Tarrytown          , 41.0762077, -73.8587461 , 
001PY00000ffMRkYAM, City of Kingston              , Ulster                                   , New York      ,              ,                  25.75, 2025-10-06    ,                            1.0, "City of Kingston, New York"              , Kingston              , City of Kingston              , 41.9287812, -74.0023825 , 
001PY00000ffMRyYAM, New York City                 , Manhattan                                , New York      , United States,                  35.0 , 2024-07-16    ,                            1.0, "New York City, New York"                 , New City              , New City                      , 41.1509835, -73.9897782 , 
001PY00000ffMS0YAM, Town of Somers                , Westchester                              , New York      , United States,                  50.0 , 2023-04-19    ,                            0.0, "Town of Somers, New York"                , Cortlandt Manor       , Town of Somers                , 41.2815783, -73.7131153 , 
001PY00000ffMSoYAM, Philadelphia                  , Philadelphia                             , Pennsylvania  , United States,                 200.0 , 2023-01-05    ,                            0.0, "Philadelphia, Pennsylvania"              , Philadelphia          , Philadelphia                  , 39.9527237, -75.1635262 , 
001PY00000ffMZkYAM, New Albany                    , Hudson                                   , New Jersey    , United States,                 100.0 , 2025-01-06    ,                            1.0, "New Albany, New Jersey"                  , West New Yo           , New Albany                    , 40.0884107, -82.7612428 , 
001PY00000ffMZlYAM, City of Hudson                ,                                          , New York      , United States,                  25.9 , 2023-04-15    ,                            0.0, "City of Hudson, New York"                , Hudson                , City of Hudson                , 42.2528649, -73.790959  , 
001PY00000ffMaTYAU, City of Beacon                , Dutchess                                 , New York      , United States,                  30.0 , 2025-06-26    ,                            2.0, "City of Beacon, New York"                , Beacon                , City of Beacon                , 41.5048402, -73.9695409 , 
001PY00000ffMaUYAU, Hoboken                       , Hudson                                   , New Jersey    , United States,                 125.0 , 2025-09-19    ,                           18.0, "Hoboken, New Jersey"                     , Hoboken               , Hoboken                       , 40.7433066, -74.0323752 , 
001PY00000ffMafYAE, West Nyack                    , Rockland                                 , New York      , United States,                  26.99, 2023-04-09    ,                            0.0, "West Nyack, New York"                    , West Nyack            , West Nyack                    , 41.090129 , -73.9704898 , 
001PY00000ffMagYAE, Armonk                        , Westchester                              , New York      , United States,                 100.0 , 2023-04-07    ,                            0.0, "Armonk, New York"                        , Armonk                , Armonk                        , 41.132973 , -73.7126064 , 
001PY00000ffMahYAE, Village of Pleasantville      , Westchester                              , New York      , United States,                  27.53, 2023-04-07    ,                            0.0, "Village of Pleasantville, New York"      , Pleasantville         , Village of Pleasantville      , 41.1328736, -73.7926335 , 
001PY00000ffMakYAE, New York City                 ,                                          , New York      , United States,                  66.08, 2023-06-28    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffMalYAE, New York City                 , Brooklyn                                 , New York      , United States,                  35.0 , 2023-04-07    ,                            0.0, "New York City, New York"                 , Brooklyn              , City of New York              , 40.6526006, -73.9497211 , 
001PY00000ffMamYAE, Town of New Paltz             , Ulster                                   , New York      , United States,                 100.0 , 2023-04-07    ,                            0.0, "Town of New Paltz, New York"             , New Paltz             , Town of New Paltz             , 41.7464972, -74.0844894 , 
001PY00000ffMapYAE, Tampa                         , Hillsborough                             , Florida       , United States,                  20.0 , 2023-04-08    ,                            0.0, "Tampa, Florida"                          , Tampa                 , Tampa                         , 27.9449854, -82.4583107 , 
001PY00000ffMaqYAE, New York City                 ,                                          , New York      , United States,                  10.0 , 2023-04-09    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffMarYAE, Glenwood Springs              , Garfield                                 , Colorado      , United States,                  50.0 , 2023-04-09    ,                            0.0, "Glenwood Springs, Colorado"              , Glenwood Springs      , Glenwood Springs              , 39.5466381, -107.3246941, 
001PY00000ffMasYAE, San Antonio                   , Bexar                                    , Texas         , United States,                 500.0 , 2023-04-09    ,                            0.0, "San Antonio, Texas"                      , San Antonio           , San Antonio                   , 29.4246002, -98.4951405 , 
001PY00000ffMatYAE, Winter Park                   , Orange County                            , Florida       , United States,                  25.0 , 2023-04-09    ,                            0.0, "Winter Park, Florida"                    , Winter Park           , Winter Park                   , 28.5977707, -81.3510264 , 
001PY00000ffMauYAE, Chesapeake                    ,                                          , Virginia      , United States,                 200.0 , 2023-04-09    ,                            0.0, "Chesapeake, Virginia"                    , Chesapeake            , Chesapeake                    , 36.7168315, -76.2494453 , 
001PY00000ffMavYAE, Las Vegas                     , Clark                                    , Nevada        , United States,                  25.0 , 2023-04-09    ,                            0.0, "Las Vegas, Nevada"                       , Las Vegas             , Las Vegas                     , 36.1674263, -115.1484131, 
001PY00000ffMawYAE, City of Peekskill             , Westchester                              , New York      , United States,                  25.85, 2024-05-04    ,                            1.0, "City of Peekskill, New York"             , Peekskill             , City of Peekskill             , 41.289811 , -73.9204922 , 
001PY00000ffMaxYAE, New York City                 , Queens                                   , New York      , United States,                 135.0 , 2024-02-28    ,                            0.0, "New York City, New York"                 , East Elmhurst         , City of New York              , 40.7612123, -73.8651358 , 
001PY00000ffMayYAE, Village of Irvington          , Westchester                              , New York      , United States,                  35.0 , 2023-04-10    ,                            0.0, "Village of Irvington, New York"          , Irvington             , Village of Irvington          , 41.0398662, -73.872717  , 
001PY00000ffMazYAE, Huntersville                  , Mecklenburg                              , North Carolina, United States,                   5.0 , 2023-04-10    ,                            0.0, "Huntersville, North Carolina"            , Huntersville          , Huntersville                  , 35.4108278, -80.8429304 , 
001PY00000ffMb0YAE, Chapel Hill                   , Orange                                   , North Carolina, United States,                  40.0 , 2023-04-10    ,                            0.0, "Chapel Hill, North Carolina"             , Chapel Hill           , Chapel Hill                   , 35.9131542, -79.05578   , 
001PY00000ffMb1YAE, New York City                 ,                                          , New York      , United States,                  35.0 , 2023-04-11    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
001PY00000ffMb2YAE, New York City                 ,                                          , New York      , United States,                  50.0 , 2023-04-11    ,                            0.0, "New York City, New York"                 , New York              , City of New York              , 40.7127281, -74.0060152 , 
